28 ,255
1  ,255
28 ,255
1  ,255
29 ,254
2  ,254
29 ,254
2  ,254
30 ,255
3  ,255
30 ,255
3  ,255
31 ,253
4  ,253
31 ,253
4  ,253
32 ,255
5  ,255
32 ,255
5  ,255
33 ,255
6  ,255
33 ,255
6  ,255
34 ,255
7  ,255
34 ,255
7  ,255
35 ,255
8  ,255
35 ,255
8  ,255
36 ,253
9  ,253
36 ,253
9  ,253
37 ,253
10 ,253
37 ,253
10 ,253
38 ,255
11 ,255
38 ,255
11 ,255
39 ,253
12 ,253
39 ,253
12 ,253
40 ,255
13 ,255
40 ,255
13 ,255
41 ,254
14 ,254
41 ,254
14 ,254
42 ,253
15 ,253
42 ,253
15 ,253
43 ,255
16 ,255
43 ,255
16 ,255
44 ,255
17 ,255
44 ,255
17 ,255
45 ,255
18 ,255
45 ,255
18 ,255
46 ,255
19 ,255
46 ,255
19 ,255
47 ,255
20 ,255
47 ,255
20 ,255
48 ,255
21 ,255
48 ,255
21 ,255
49 ,255
22 ,255
49 ,255
22 ,255
50 ,255
23 ,255
50 ,255
23 ,255
51 ,255
24 ,255
51 ,255
24 ,255
52 ,255
25 ,255
52 ,255
25 ,255
55 ,255
54 ,255
55 ,255
54 ,255
56 ,255
54 ,255
56 ,255
54 ,255
57 ,250
57 ,250
58 ,255
58 ,255
59 ,254
59 ,254
60 ,251
60 ,251
61 ,255
61 ,255
62 ,254
62 ,254
63 ,255
63 ,255
64 ,255
64 ,255
65 ,255
65 ,255
66 ,254
66 ,254
67 ,255
67 ,255
68 ,255
68 ,255
69 ,255
69 ,255
70 ,254
70 ,254
71 ,255
71 ,255
72 ,255
72 ,255
73 ,255
73 ,255
74 ,255
74 ,255
75 ,255
75 ,255
76 ,255
76 ,255
77 ,255
77 ,255
78 ,255
78 ,255
79 ,255
80 ,255
79 ,255
80 ,255
82 ,253
81 ,253
82 ,253
81 ,253
83 ,255
81 ,253
83 ,255
81 ,253
84 ,255
84 ,255
85 ,253
85 ,253
86 ,255
86 ,255
87 ,255
87 ,255
88 ,254
88 ,254
89 ,255
89 ,255
90 ,255
90 ,255
91 ,249
91 ,249
92 ,252
92 ,252
93 ,255
93 ,255
94 ,254
94 ,254
95 ,254
95 ,254
96 ,253
96 ,253
97 ,253
97 ,253
98 ,255
98 ,255
99 ,255
99 ,255
100,255
100,255
101,255
101,255
102,255
102,255
103,255
103,255
104,255
104,255
105,255
105,255
106,255
107,255
106,255
107,255
109,255
108,255
109,255
108,255
110,255
108,255
110,255
108,255
111,252
111,252
112,254
112,254
113,255
113,255
114,0  
114,0  
115,0  
115,0  
116,2  
116,2  
117,0  
117,0  
118,5  
118,5  
119,2  
119,2  
120,251
120,251
121,255
121,255
122,255
122,255
123,253
123,253
124,255
124,255
125,255
125,255
126,255
126,255
127,255
127,255
128,255
128,255
129,255
129,255
130,255
130,255
131,255
131,255
132,255
132,255
133,255
134,255
133,255
134,255
136,254
135,254
136,254
135,254
137,252
135,254
137,252
135,254
138,255
138,255
139,255
139,255
140,1  
140,1  
141,0  
141,0  
142,255
142,255
143,252
143,252
144,255
144,255
145,253
145,253
146,0  
146,0  
147,1  
147,1  
148,250
148,250
149,255
149,255
150,252
150,252
151,255
151,255
152,255
152,255
153,255
153,255
154,255
154,255
155,255
155,255
156,255
156,255
157,255
157,255
158,255
158,255
159,255
159,255
160,255
161,255
160,255
161,255
163,255
162,255
163,255
162,255
164,253
162,255
164,253
162,255
165,255
165,255
166,1  
166,1  
167,0  
167,0  
168,255
168,255
169,252
169,252
170,255
170,255
171,254
171,254
172,254
172,254
173,253
173,253
174,255
174,255
175,2  
175,2  
176,255
176,255
177,255
177,255
178,254
178,254
179,255
179,255
180,255
180,255
181,255
181,255
182,255
182,255
183,255
183,255
184,255
184,255
185,255
185,255
186,255
186,255
187,255
188,255
187,255
188,255
190,253
189,253
190,253
189,253
191,252
189,253
191,252
189,253
192,5  
192,5  
193,0  
193,0  
194,1  
194,1  
195,255
195,255
196,254
196,254
197,255
197,255
198,252
198,252
199,255
199,255
200,255
200,255
201,252
201,252
202,1  
202,1  
203,0  
203,0  
204,255
204,255
205,254
205,254
206,255
206,255
207,255
207,255
208,255
208,255
209,255
209,255
210,255
210,255
211,255
211,255
212,255
212,255
213,255
213,255
214,255
215,255
214,255
215,255
217,255
216,255
217,255
216,255
218,255
216,255
218,255
216,255
219,252
219,252
220,255
220,255
221,0  
221,0  
222,3  
222,3  
223,254
223,254
224,255
224,255
225,254
225,254
226,255
226,255
227,253
227,253
228,255
228,255
229,255
229,255
230,2  
230,2  
231,252
231,252
232,255
232,255
233,255
233,255
234,255
234,255
235,255
235,255
236,255
236,255
237,255
237,255
238,255
238,255
239,255
239,255
240,255
240,255
241,255
242,255
241,255
242,255
244,255
243,255
244,255
243,255
245,255
243,255
245,255
243,255
246,255
246,255
247,255
247,255
248,255
248,255
249,0  
249,0  
250,254
250,254
251,254
251,254
252,254
252,254
253,255
253,255
254,253
254,253
255,255
255,255
256,0  
256,0  
257,255
257,255
258,253
258,253
259,255
259,255
260,255
260,255
261,255
261,255
262,255
262,255
263,255
263,255
264,255
264,255
265,255
265,255
266,255
266,255
267,255
267,255
268,255
269,255
268,255
269,255
271,254
270,254
271,254
270,254
272,253
270,254
272,253
270,254
273,253
273,253
274,252
274,252
275,255
275,255
276,3  
276,3  
277,253
277,253
278,255
278,255
279,255
279,255
280,253
280,253
281,255
281,255
282,0  
282,0  
283,0  
283,0  
284,254
284,254
285,255
285,255
286,253
286,253
287,255
287,255
288,255
288,255
289,255
289,255
290,255
290,255
291,255
291,255
292,255
292,255
293,255
293,255
294,255
294,255
295,255
296,255
295,255
296,255
298,255
297,255
298,255
297,255
299,255
297,255
299,255
297,255
300,255
300,255
301,254
301,254
302,255
302,255
303,0  
303,0  
304,255
304,255
305,254
305,254
306,254
306,254
307,255
307,255
308,0  
308,0  
309,5  
309,5  
310,255
310,255
311,253
311,253
312,255
312,255
313,255
313,255
314,255
314,255
315,255
315,255
316,255
316,255
317,255
317,255
318,255
318,255
319,255
319,255
320,255
320,255
321,255
321,255
322,255
323,255
322,255
323,255
325,254
324,254
325,254
324,254
326,253
324,254
326,253
324,254
327,255
327,255
328,255
328,255
329,252
329,252
330,1  
330,1  
331,0  
331,0  
332,3  
332,3  
333,2  
333,2  
334,0  
334,0  
335,3  
335,3  
336,254
336,254
337,251
337,251
338,255
338,255
339,253
339,253
340,253
340,253
341,255
341,255
342,255
342,255
343,255
343,255
344,255
344,255
345,255
345,255
346,255
346,255
347,255
347,255
348,255
348,255
349,255
350,255
349,255
350,255
352,254
351,254
352,254
351,254
353,255
351,254
353,255
351,254
354,255
354,255
355,254
355,254
356,255
356,255
357,1  
357,1  
358,254
358,254
359,253
359,253
360,252
360,252
361,3  
361,3  
362,2  
362,2  
363,252
363,252
364,255
364,255
365,253
365,253
366,253
366,253
367,255
367,255
368,255
368,255
369,255
369,255
370,255
370,255
371,255
371,255
372,255
372,255
373,255
373,255
374,255
374,255
375,255
375,255
376,255
377,255
376,255
377,255
379,255
378,255
379,255
378,255
380,255
378,255
380,255
378,255
381,255
381,255
382,251
382,251
383,255
383,255
384,0  
384,0  
385,255
385,255
386,255
386,255
387,255
387,255
388,254
388,254
389,0  
389,0  
390,0  
390,0  
391,254
391,254
392,255
392,255
393,255
393,255
394,255
394,255
395,255
395,255
396,255
396,255
397,255
397,255
398,255
398,255
399,255
399,255
400,255
400,255
401,255
401,255
402,255
402,255
403,255
404,255
403,255
404,255
406,252
405,252
406,252
405,252
407,255
405,252
407,255
405,252
408,253
408,253
409,253
409,253
410,255
410,255
411,2  
411,2  
412,252
412,252
413,254
413,254
414,253
414,253
415,255
415,255
416,255
416,255
417,3  
417,3  
418,252
418,252
419,253
419,253
420,255
420,255
421,255
421,255
422,255
422,255
423,255
423,255
424,255
424,255
425,255
425,255
426,255
426,255
427,255
427,255
428,255
428,255
429,255
429,255
430,255
431,255
430,255
431,255
433,255
432,255
433,255
432,255
434,250
432,255
434,250
432,255
435,255
435,255
436,255
436,255
437,252
437,252
438,0  
438,0  
439,255
439,255
440,252
440,252
441,255
441,255
442,254
442,254
443,253
443,253
444,0  
444,0  
445,3  
445,3  
446,254
446,254
447,255
447,255
448,255
448,255
449,255
449,255
450,255
450,255
451,255
451,255
452,255
452,255
453,255
453,255
454,255
454,255
455,255
455,255
456,255
456,255
457,255
458,255
457,255
458,255
460,255
459,255
460,255
459,255
461,255
459,255
461,255
459,255
462,253
462,253
463,255
463,255
464,255
464,255
465,0  
465,0  
466,255
466,255
467,252
467,252
468,254
468,254
469,254
469,254
470,255
470,255
471,253
471,253
472,1  
472,1  
473,255
473,255
474,253
474,253
475,253
475,253
476,255
476,255
477,255
477,255
478,255
478,255
479,255
479,255
480,255
480,255
481,255
481,255
482,255
482,255
483,255
483,255
484,255
485,255
484,255
485,255
487,254
486,254
487,254
486,254
488,252
486,254
488,252
486,254
489,255
489,255
490,255
490,255
491,252
491,252
492,1  
492,1  
493,255
493,255
494,255
494,255
495,255
495,255
496,254
496,254
497,254
497,254
498,255
498,255
499,0  
499,0  
500,254
500,254
501,255
501,255
502,255
502,255
503,255
503,255
504,255
504,255
505,255
505,255
506,255
506,255
507,255
507,255
508,255
508,255
509,255
509,255
510,255
510,255
511,255
512,255
511,255
512,255
514,255
513,255
514,255
513,255
515,255
513,255
515,255
513,255
516,254
516,254
517,251
517,251
518,255
518,255
519,2  
519,2  
520,251
520,251
521,254
521,254
522,254
522,254
523,255
523,255
524,253
524,253
525,252
525,252
526,255
526,255
527,1  
527,1  
528,252
528,252
